fiscal_month,product_code,product_name,variant,gross_price_per_item,total_gross_price
8,A3920150303,AQ LION x3,Plus 2,25.467,2241.1
9,A3920150303,AQ LION x3,Plus 2,25.467,331.07
10,A3920150303,AQ LION x3,Plus 2,25.467,1757.22
12,A3920150303,AQ LION x3,Plus 2,25.467,560.27
1,A3920150304,AQ LION x3,Plus 3,25.0442,1878.32
2,A3920150304,AQ LION x3,Plus 3,25.0442,651.15
4,A3920150304,AQ LION x3,Plus 3,25.0442,3205.66
5,A3920150304,AQ LION x3,Plus 3,25.0442,300.53
6,A3920150304,AQ LION x3,Plus 3,25.0442,751.33
8,A3920150304,AQ LION x3,Plus 3,25.0442,1051.86
9,A3920150304,AQ LION x3,Plus 3,25.0442,525.93
10,A3920150304,AQ LION x3,Plus 3,25.0442,2128.76
12,A3920150304,AQ LION x3,Plus 3,25.0442,1778.14
1,A3920150305,AQ LION x3,Premium,27.4546,1812
2,A3920150305,AQ LION x3,Premium,27.4546,2965.1
4,A3920150305,AQ LION x3,Premium,27.4546,2251.28
5,A3920150305,AQ LION x3,Premium,27.4546,1208
6,A3920150305,AQ LION x3,Premium,27.4546,768.73
8,A3920150305,AQ LION x3,Premium,27.4546,2361.1
9,A3920150305,AQ LION x3,Premium,27.4546,1784.55
10,A3920150305,AQ LION x3,Premium,27.4546,2031.64
12,A3920150305,AQ LION x3,Premium,27.4546,1455.09
1,A4020150401,AQ Mx NB,Standard,26.9302,834.84
2,A4020150401,AQ Mx NB,Standard,26.9302,861.77
4,A4020150401,AQ Mx NB,Standard,26.9302,2827.67
5,A4020150401,AQ Mx NB,Standard,26.9302,2181.35
6,A4020150401,AQ Mx NB,Standard,26.9302,1319.58
8,A4020150401,AQ Mx NB,Standard,26.9302,1669.67
9,A4020150401,AQ Mx NB,Standard,26.9302,457.81
10,A4020150401,AQ Mx NB,Standard,26.9302,2100.56
12,A4020150401,AQ Mx NB,Standard,26.9302,1669.67
1,A4020150402,AQ Mx NB,Plus 1 ,28.45,654.35
2,A4020150402,AQ Mx NB,Plus 1 ,28.45,853.5
4,A4020150402,AQ Mx NB,Plus 1 ,28.45,1763.9
5,A4020150402,AQ Mx NB,Plus 1 ,28.45,625.9
6,A4020150402,AQ Mx NB,Plus 1 ,28.45,1963.05
8,A4020150402,AQ Mx NB,Plus 1 ,28.45,569
9,A4020150402,AQ Mx NB,Plus 1 ,28.45,2389.8
10,A4020150402,AQ Mx NB,Plus 1 ,28.45,284.5
12,A4020150402,AQ Mx NB,Plus 1 ,28.45,2048.4
1,A4021150403,AQ Mx NB,Plus 2,29.9423,1557
2,A4021150403,AQ Mx NB,Plus 2,29.9423,1856.42
4,A4021150403,AQ Mx NB,Plus 2,29.9423,2575.04
5,A4021150403,AQ Mx NB,Plus 2,29.9423,479.08
6,A4021150403,AQ Mx NB,Plus 2,29.9423,2066.02
8,A4021150403,AQ Mx NB,Plus 2,29.9423,2095.96
9,A4021150403,AQ Mx NB,Plus 2,29.9423,1077.92
10,A4021150403,AQ Mx NB,Plus 2,29.9423,1227.63
12,A4021150403,AQ Mx NB,Plus 2,29.9423,1018.04
1,A4021150404,AQ Mx NB,Plus 3,28.58,2143.5
2,A4021150404,AQ Mx NB,Plus 3,28.58,2343.56
4,A4021150404,AQ Mx NB,Plus 3,28.58,2543.62
5,A4021150404,AQ Mx NB,Plus 3,28.58,457.28
6,A4021150404,AQ Mx NB,Plus 3,28.58,1657.64
8,A4021150404,AQ Mx NB,Plus 3,28.58,400.12
9,A4021150404,AQ Mx NB,Plus 3,28.58,257.22
10,A4021150404,AQ Mx NB,Plus 3,28.58,1286.1
12,A4021150404,AQ Mx NB,Plus 3,28.58,2172.08
1,A4021150405,AQ Mx NB,Premium,31.7029,1141.3
2,A4021150405,AQ Mx NB,Premium,31.7029,2980.07
4,A4021150405,AQ Mx NB,Premium,31.7029,2155.8
5,A4021150405,AQ Mx NB,Premium,31.7029,2599.64
6,A4021150405,AQ Mx NB,Premium,31.7029,1077.9
8,A4021150405,AQ Mx NB,Premium,31.7029,792.57
9,A4021150405,AQ Mx NB,Premium,31.7029,2155.8
10,A4021150405,AQ Mx NB,Premium,31.7029,1141.3
12,A4021150405,AQ Mx NB,Premium,31.7029,1394.93
1,A4118110105,AQ Aspiron,Plus Blue,182.8932,4023.65
2,A4118110105,AQ Aspiron,Plus Blue,182.8932,6949.94
4,A4118110105,AQ Aspiron,Plus Blue,182.8932,10424.91
5,A4118110105,AQ Aspiron,Plus Blue,182.8932,4389.44
6,A4118110105,AQ Aspiron,Plus Blue,182.8932,4023.65
8,A4118110105,AQ Aspiron,Plus Blue,182.8932,2743.4
9,A4118110105,AQ Aspiron,Plus Blue,182.8932,6949.94
10,A4118110105,AQ Aspiron,Plus Blue,182.8932,5486.8
12,A4118110105,AQ Aspiron,Plus Blue,182.8932,2560.5
1,A4118110106,AQ Aspiron,Plus Red,187.7533,1689.78
2,A4118110106,AQ Aspiron,Plus Red,187.7533,9012.16
4,A4118110106,AQ Aspiron,Plus Red,187.7533,10138.68
5,A4118110106,AQ Aspiron,Plus Red,187.7533,4506.08
6,A4118110106,AQ Aspiron,Plus Red,187.7533,3004.05
8,A4118110106,AQ Aspiron,Plus Red,187.7533,7134.63
9,A4118110106,AQ Aspiron,Plus Red,187.7533,5257.09
10,A4118110106,AQ Aspiron,Plus Red,187.7533,2065.29
12,A4118110106,AQ Aspiron,Plus Red,187.7533,1502.03
1,A4118110107,AQ Aspiron,Premium Black,195.7721,3915.44
2,A4118110107,AQ Aspiron,Premium Black,195.7721,8613.97
4,A4118110107,AQ Aspiron,Premium Black,195.7721,5873.16
5,A4118110107,AQ Aspiron,Premium Black,195.7721,2349.27
6,A4118110107,AQ Aspiron,Premium Black,195.7721,6264.71
8,A4118110107,AQ Aspiron,Premium Black,195.7721,3328.13
9,A4118110107,AQ Aspiron,Premium Black,195.7721,1566.18
10,A4118110107,AQ Aspiron,Premium Black,195.7721,5873.16
12,A4118110107,AQ Aspiron,Premium Black,195.7721,5481.62
1,A4218110201,AQ Digit,Standard Grey,200.2732,2203.01
2,A4218110201,AQ Digit,Standard Grey,200.2732,9613.11
4,A4218110201,AQ Digit,Standard Grey,200.2732,7009.56
5,A4218110201,AQ Digit,Standard Grey,200.2732,2803.82
6,A4218110201,AQ Digit,Standard Grey,200.2732,4606.28
8,A4218110201,AQ Digit,Standard Grey,200.2732,2403.28
9,A4218110201,AQ Digit,Standard Grey,200.2732,6609.02
10,A4218110201,AQ Digit,Standard Grey,200.2732,3004.1
12,A4218110201,AQ Digit,Standard Grey,200.2732,4606.28
1,A4218110202,AQ Digit,Standard Blue,215.9341,1943.41
2,A4218110202,AQ Digit,Standard Blue,215.9341,10364.84
4,A4218110202,AQ Digit,Standard Blue,215.9341,9069.23
5,A4218110202,AQ Digit,Standard Blue,215.9341,5398.35
6,A4218110202,AQ Digit,Standard Blue,215.9341,6693.96
8,A4218110202,AQ Digit,Standard Blue,215.9341,6478.02
9,A4218110202,AQ Digit,Standard Blue,215.9341,8421.43
10,A4218110202,AQ Digit,Standard Blue,215.9341,5830.22
12,A4218110202,AQ Digit,Standard Blue,215.9341,2375.28
1,A4218110203,AQ Digit,Standard Red,236.8486,2605.33
2,A4218110203,AQ Digit,Standard Red,236.8486,11842.43
4,A4218110203,AQ Digit,Standard Red,236.8486,11368.73
5,A4218110203,AQ Digit,Standard Red,236.8486,9000.25
6,A4218110203,AQ Digit,Standard Red,236.8486,9473.94
8,A4218110203,AQ Digit,Standard Red,236.8486,3079.03
9,A4218110203,AQ Digit,Standard Red,236.8486,8289.7
10,A4218110203,AQ Digit,Standard Red,236.8486,6158.06
12,A4218110203,AQ Digit,Standard Red,236.8486,7816
1,A4218110204,AQ Digit,Plus Grey,232.1038,6266.8
2,A4218110204,AQ Digit,Plus Grey,232.1038,6498.91
4,A4218110204,AQ Digit,Plus Grey,232.1038,9516.26
5,A4218110204,AQ Digit,Plus Grey,232.1038,3945.76
6,A4218110204,AQ Digit,Plus Grey,232.1038,8355.74
8,A4218110204,AQ Digit,Plus Grey,232.1038,7659.43
9,A4218110204,AQ Digit,Plus Grey,232.1038,4177.87
10,A4218110204,AQ Digit,Plus Grey,232.1038,2785.25
12,A4218110204,AQ Digit,Plus Grey,232.1038,6498.91
1,A4218110205,AQ Digit,Plus Blue,240.1403,9605.61
2,A4218110205,AQ Digit,Plus Blue,240.1403,10566.17
4,A4218110205,AQ Digit,Plus Blue,240.1403,9605.61
5,A4218110205,AQ Digit,Plus Blue,240.1403,2401.4
6,A4218110205,AQ Digit,Plus Blue,240.1403,5763.37
8,A4218110205,AQ Digit,Plus Blue,240.1403,8645.05
9,A4218110205,AQ Digit,Plus Blue,240.1403,3842.24
10,A4218110205,AQ Digit,Plus Blue,240.1403,3361.96
12,A4218110205,AQ Digit,Plus Blue,240.1403,1921.12
1,A4218110206,AQ Digit,Plus Red,237.0183,3555.27
2,A4218110206,AQ Digit,Plus Red,237.0183,4503.35
4,A4218110206,AQ Digit,Plus Red,237.0183,4266.33
5,A4218110206,AQ Digit,Plus Red,237.0183,5451.42
6,A4218110206,AQ Digit,Plus Red,237.0183,2607.2
8,A4218110206,AQ Digit,Plus Red,237.0183,5214.4
9,A4218110206,AQ Digit,Plus Red,237.0183,6636.51
10,A4218110206,AQ Digit,Plus Red,237.0183,9480.73
12,A4218110206,AQ Digit,Plus Red,237.0183,5214.4
1,A4218110207,AQ Digit,Premium Black,249.1303,6477.39
2,A4218110207,AQ Digit,Premium Black,249.1303,9217.82
4,A4218110207,AQ Digit,Premium Black,249.1303,11459.99
5,A4218110207,AQ Digit,Premium Black,249.1303,4235.22
6,A4218110207,AQ Digit,Premium Black,249.1303,2242.17
8,A4218110207,AQ Digit,Premium Black,249.1303,7473.91
9,A4218110207,AQ Digit,Premium Black,249.1303,5979.13
10,A4218110207,AQ Digit,Premium Black,249.1303,9466.95
12,A4218110207,AQ Digit,Premium Black,249.1303,6975.65
1,A4218110208,AQ Digit,Premium Misty Green,243.0414,8263.41
2,A4218110208,AQ Digit,Premium Misty Green,243.0414,8506.45
4,A4218110208,AQ Digit,Premium Misty Green,243.0414,13853.36
5,A4218110208,AQ Digit,Premium Misty Green,243.0414,9478.61
6,A4218110208,AQ Digit,Premium Misty Green,243.0414,3402.58
8,A4218110208,AQ Digit,Premium Misty Green,243.0414,8020.37
9,A4218110208,AQ Digit,Premium Misty Green,243.0414,6319.08
10,A4218110208,AQ Digit,Premium Misty Green,243.0414,9478.61
12,A4218110208,AQ Digit,Premium Misty Green,243.0414,3888.66
1,A4318110301,AQ Velocity,Standard Grey,264.7,7676.3
2,A4318110301,AQ Velocity,Standard Grey,264.7,11911.5
4,A4318110301,AQ Velocity,Standard Grey,264.7,11117.4
5,A4318110301,AQ Velocity,Standard Grey,264.7,8205.7
6,A4318110301,AQ Velocity,Standard Grey,264.7,9529.2
8,A4318110301,AQ Velocity,Standard Grey,264.7,2647
9,A4318110301,AQ Velocity,Standard Grey,264.7,7411.6
10,A4318110301,AQ Velocity,Standard Grey,264.7,10323.3
12,A4318110301,AQ Velocity,Standard Grey,264.7,8470.4
1,A4319110302,AQ Velocity,Standard Blue,267.2091,10153.95
2,A4319110302,AQ Velocity,Standard Blue,267.2091,6413.02
4,A4319110302,AQ Velocity,Standard Blue,267.2091,8817.9
5,A4319110302,AQ Velocity,Standard Blue,267.2091,2404.88
6,A4319110302,AQ Velocity,Standard Blue,267.2091,9619.53
8,A4319110302,AQ Velocity,Standard Blue,267.2091,6680.23
9,A4319110302,AQ Velocity,Standard Blue,267.2091,3473.72
10,A4319110302,AQ Velocity,Standard Blue,267.2091,9085.11
12,A4319110302,AQ Velocity,Standard Blue,267.2091,8550.69
1,A4319110303,AQ Velocity,Standard Red,261.2305,9404.3
2,A4319110303,AQ Velocity,Standard Red,261.2305,3657.23
4,A4319110303,AQ Velocity,Standard Red,261.2305,14628.91
5,A4319110303,AQ Velocity,Standard Red,261.2305,5485.84
6,A4319110303,AQ Velocity,Standard Red,261.2305,6269.53
8,A4319110303,AQ Velocity,Standard Red,261.2305,7053.22
9,A4319110303,AQ Velocity,Standard Red,261.2305,7836.92
10,A4319110303,AQ Velocity,Standard Red,261.2305,5485.84
12,A4319110303,AQ Velocity,Standard Red,261.2305,7314.45
1,A4319110304,AQ Velocity,Plus Grey,267.0636,10682.54
2,A4319110304,AQ Velocity,Plus Grey,267.0636,11750.8
4,A4319110304,AQ Velocity,Plus Grey,267.0636,19495.64
5,A4319110304,AQ Velocity,Plus Grey,267.0636,6943.65
6,A4319110304,AQ Velocity,Plus Grey,267.0636,7477.78
8,A4319110304,AQ Velocity,Plus Grey,267.0636,4807.14
9,A4319110304,AQ Velocity,Plus Grey,267.0636,8011.91
10,A4319110304,AQ Velocity,Plus Grey,267.0636,3204.76
12,A4319110304,AQ Velocity,Plus Grey,267.0636,9614.29
1,A4319110305,AQ Velocity,Plus Blue,277.8079,6389.58
2,A4319110305,AQ Velocity,Plus Blue,277.8079,10001.08
4,A4319110305,AQ Velocity,Plus Blue,277.8079,3333.69
5,A4319110305,AQ Velocity,Plus Blue,277.8079,10001.08
6,A4319110305,AQ Velocity,Plus Blue,277.8079,9167.66
8,A4319110305,AQ Velocity,Plus Blue,277.8079,7223.01
9,A4319110305,AQ Velocity,Plus Blue,277.8079,7500.81
10,A4319110305,AQ Velocity,Plus Blue,277.8079,2500.27
12,A4319110305,AQ Velocity,Plus Blue,277.8079,9445.47
1,A4319110306,AQ Velocity,Plus Red,275.8194,7998.76
2,A4319110306,AQ Velocity,Plus Red,275.8194,10481.14
4,A4319110306,AQ Velocity,Plus Red,275.8194,17100.8
5,A4319110306,AQ Velocity,Plus Red,275.8194,2482.37
6,A4319110306,AQ Velocity,Plus Red,275.8194,9653.68
8,A4319110306,AQ Velocity,Plus Red,275.8194,5240.57
9,A4319110306,AQ Velocity,Plus Red,275.8194,3034.01
10,A4319110306,AQ Velocity,Plus Red,275.8194,11032.78
12,A4319110306,AQ Velocity,Plus Red,275.8194,5240.57
1,A4419110401,AQ Elite,Standard Grey,271.3471,2442.12
2,A4419110401,AQ Elite,Standard Grey,271.3471,8140.41
4,A4419110401,AQ Elite,Standard Grey,271.3471,18180.26
5,A4419110401,AQ Elite,Standard Grey,271.3471,9768.5
6,A4419110401,AQ Elite,Standard Grey,271.3471,2984.82
8,A4419110401,AQ Elite,Standard Grey,271.3471,6512.33
9,A4419110401,AQ Elite,Standard Grey,271.3471,8683.11
10,A4419110401,AQ Elite,Standard Grey,271.3471,8140.41
12,A4419110401,AQ Elite,Standard Grey,271.3471,6783.68
1,A4419110402,AQ Elite,Standard Blue,281.9504,10432.16
2,A4419110402,AQ Elite,Standard Blue,281.9504,3383.4
4,A4419110402,AQ Elite,Standard Blue,281.9504,19736.53
5,A4419110402,AQ Elite,Standard Blue,281.9504,8458.51
6,A4419110402,AQ Elite,Standard Blue,281.9504,6202.91
8,A4419110402,AQ Elite,Standard Blue,281.9504,2819.5
9,A4419110402,AQ Elite,Standard Blue,281.9504,1973.65
10,A4419110402,AQ Elite,Standard Blue,281.9504,7894.61
12,A4419110402,AQ Elite,Standard Blue,281.9504,10150.21
1,A4419110403,AQ Elite,Standard Red,288.0503,4608.8
2,A4419110403,AQ Elite,Standard Red,288.0503,3168.55
4,A4419110403,AQ Elite,Standard Red,288.0503,4896.86
5,A4419110403,AQ Elite,Standard Red,288.0503,10369.81
6,A4419110403,AQ Elite,Standard Red,288.0503,10369.81
8,A4419110403,AQ Elite,Standard Red,288.0503,7489.31
9,A4419110403,AQ Elite,Standard Red,288.0503,9505.66
10,A4419110403,AQ Elite,Standard Red,288.0503,4032.7
12,A4419110403,AQ Elite,Standard Red,288.0503,11233.96
1,A4419110404,AQ Elite,Plus Grey,286.8973,8320.02
2,A4419110404,AQ Elite,Plus Grey,286.8973,11475.89
4,A4419110404,AQ Elite,Plus Grey,286.8973,14631.76
5,A4419110404,AQ Elite,Plus Grey,286.8973,9754.51
6,A4419110404,AQ Elite,Plus Grey,286.8973,2868.97
8,A4419110404,AQ Elite,Plus Grey,286.8973,5164.15
9,A4419110404,AQ Elite,Plus Grey,286.8973,7746.23
10,A4419110404,AQ Elite,Plus Grey,286.8973,2008.28
12,A4419110404,AQ Elite,Plus Grey,286.8973,9754.51
1,A4419110405,AQ Elite,Plus Blue,291.2071,4368.11
2,A4419110405,AQ Elite,Plus Blue,291.2071,11065.87
4,A4419110405,AQ Elite,Plus Blue,291.2071,11357.08
5,A4419110405,AQ Elite,Plus Blue,291.2071,3785.69
6,A4419110405,AQ Elite,Plus Blue,291.2071,10774.66
8,A4419110405,AQ Elite,Plus Blue,291.2071,6406.56
9,A4419110405,AQ Elite,Plus Blue,291.2071,3203.28
10,A4419110405,AQ Elite,Plus Blue,291.2071,9318.63
12,A4419110405,AQ Elite,Plus Blue,291.2071,8153.8
1,A4419110406,AQ Elite,Plus Red,287.5666,2588.1
2,A4419110406,AQ Elite,Plus Red,287.5666,2875.67
4,A4419110406,AQ Elite,Plus Red,287.5666,7764.3
5,A4419110406,AQ Elite,Plus Red,287.5666,6038.9
6,A4419110406,AQ Elite,Plus Red,287.5666,9777.26
8,A4419110406,AQ Elite,Plus Red,287.5666,4888.63
9,A4419110406,AQ Elite,Plus Red,287.5666,7764.3
10,A4419110406,AQ Elite,Plus Red,287.5666,3163.23
12,A4419110406,AQ Elite,Plus Red,287.5666,6614.03
1,A4419110407,AQ Elite,Premium Black,287.4934,3449.92
2,A4419110407,AQ Elite,Premium Black,287.4934,6037.36
4,A4419110407,AQ Elite,Premium Black,287.4934,4599.89
5,A4419110407,AQ Elite,Premium Black,287.4934,2587.44
6,A4419110407,AQ Elite,Premium Black,287.4934,4887.39
8,A4419110407,AQ Elite,Premium Black,287.4934,8049.82
9,A4419110407,AQ Elite,Premium Black,287.4934,8624.8
10,A4419110407,AQ Elite,Premium Black,287.4934,7762.32
12,A4419110407,AQ Elite,Premium Black,287.4934,2587.44
1,A4419110408,AQ Elite,Premium Misty Green,297.0277,5643.53
2,A4419110408,AQ Elite,Premium Misty Green,297.0277,7128.66
4,A4419110408,AQ Elite,Premium Misty Green,297.0277,18415.72
5,A4419110408,AQ Elite,Premium Misty Green,297.0277,11287.05
6,A4419110408,AQ Elite,Premium Misty Green,297.0277,3564.33
8,A4419110408,AQ Elite,Premium Misty Green,297.0277,7722.72
9,A4419110408,AQ Elite,Premium Misty Green,297.0277,2673.25
10,A4419110408,AQ Elite,Premium Misty Green,297.0277,8910.83
12,A4419110408,AQ Elite,Premium Misty Green,297.0277,2673.25
1,A4519110501,AQ Gen X,Standard Grey,311.8396,9667.03
2,A4519110501,AQ Gen X,Standard Grey,311.8396,2806.56
4,A4519110501,AQ Gen X,Standard Grey,311.8396,13720.94
5,A4519110501,AQ Gen X,Standard Grey,311.8396,9667.03
6,A4519110501,AQ Gen X,Standard Grey,311.8396,10914.39
8,A4519110501,AQ Gen X,Standard Grey,311.8396,9355.19
9,A4519110501,AQ Gen X,Standard Grey,311.8396,4053.91
10,A4519110501,AQ Gen X,Standard Grey,311.8396,2182.88
12,A4519110501,AQ Gen X,Standard Grey,311.8396,4053.91
1,A4519110502,AQ Gen X,Standard Blue,300.3378,12013.51
2,A4519110502,AQ Gen X,Standard Blue,300.3378,10812.16
4,A4519110502,AQ Gen X,Standard Blue,300.3378,16218.24
5,A4519110502,AQ Gen X,Standard Blue,300.3378,8409.46
6,A4519110502,AQ Gen X,Standard Blue,300.3378,4805.4
8,A4519110502,AQ Gen X,Standard Blue,300.3378,8109.12
9,A4519110502,AQ Gen X,Standard Blue,300.3378,9610.81
10,A4519110502,AQ Gen X,Standard Blue,300.3378,9010.13
12,A4519110502,AQ Gen X,Standard Blue,300.3378,11112.5
1,A4519110503,AQ Gen X,Standard Red,306.9189,6445.3
2,A4519110503,AQ Gen X,Standard Red,306.9189,12890.59
4,A4519110503,AQ Gen X,Standard Red,306.9189,20870.49
5,A4519110503,AQ Gen X,Standard Red,306.9189,11662.92
6,A4519110503,AQ Gen X,Standard Red,306.9189,2148.43
8,A4519110503,AQ Gen X,Standard Red,306.9189,9821.4
9,A4519110503,AQ Gen X,Standard Red,306.9189,5831.46
10,A4519110503,AQ Gen X,Standard Red,306.9189,6138.38
12,A4519110503,AQ Gen X,Standard Red,306.9189,11969.84
1,A4520110504,AQ Gen X,Plus Grey,341.7343,7518.15
2,A4520110504,AQ Gen X,Plus Grey,341.7343,11960.7
4,A4520110504,AQ Gen X,Plus Grey,341.7343,13669.37
5,A4520110504,AQ Gen X,Plus Grey,341.7343,10935.5
6,A4520110504,AQ Gen X,Plus Grey,341.7343,6492.95
8,A4520110504,AQ Gen X,Plus Grey,341.7343,6492.95
9,A4520110504,AQ Gen X,Plus Grey,341.7343,2392.14
10,A4520110504,AQ Gen X,Plus Grey,341.7343,4784.28
12,A4520110504,AQ Gen X,Plus Grey,341.7343,12985.9
1,A4520110505,AQ Gen X,Plus Blue,325.2156,7805.17
2,A4520110505,AQ Gen X,Plus Blue,325.2156,8455.61
4,A4520110505,AQ Gen X,Plus Blue,325.2156,4878.23
5,A4520110505,AQ Gen X,Plus Blue,325.2156,4878.23
6,A4520110505,AQ Gen X,Plus Blue,325.2156,6179.1
8,A4520110505,AQ Gen X,Plus Blue,325.2156,8130.39
9,A4520110505,AQ Gen X,Plus Blue,325.2156,3252.16
10,A4520110505,AQ Gen X,Plus Blue,325.2156,8130.39
12,A4520110505,AQ Gen X,Plus Blue,325.2156,9106.04
1,A4520110506,AQ Gen X,Plus Red,325.2561,11383.96
2,A4520110506,AQ Gen X,Plus Red,325.2561,7806.15
4,A4520110506,AQ Gen X,Plus Red,325.2561,6830.38
5,A4520110506,AQ Gen X,Plus Red,325.2561,13010.24
6,A4520110506,AQ Gen X,Plus Red,325.2561,8131.4
8,A4520110506,AQ Gen X,Plus Red,325.2561,2602.05
9,A4520110506,AQ Gen X,Plus Red,325.2561,2276.79
10,A4520110506,AQ Gen X,Plus Red,325.2561,8781.91
12,A4520110506,AQ Gen X,Plus Red,325.2561,12684.99
1,A4520110507,AQ Gen X,Premium Black,322.9426,9365.34
2,A4520110507,AQ Gen X,Premium Black,322.9426,4844.14
4,A4520110507,AQ Gen X,Premium Black,322.9426,21960.1
5,A4520110507,AQ Gen X,Premium Black,322.9426,12271.82
6,A4520110507,AQ Gen X,Premium Black,322.9426,6781.79
8,A4520110507,AQ Gen X,Premium Black,322.9426,7427.68
9,A4520110507,AQ Gen X,Premium Black,322.9426,7427.68
10,A4520110507,AQ Gen X,Premium Black,322.9426,2260.6
12,A4520110507,AQ Gen X,Premium Black,322.9426,9688.28
1,A4520110508,AQ Gen X,Premium Misty Green,327.093,9158.6
2,A4520110508,AQ Gen X,Premium Misty Green,327.093,14065
4,A4520110508,AQ Gen X,Premium Misty Green,327.093,22896.51
5,A4520110508,AQ Gen X,Premium Misty Green,327.093,4906.4
6,A4520110508,AQ Gen X,Premium Misty Green,327.093,9158.6
8,A4520110508,AQ Gen X,Premium Misty Green,327.093,4252.21
9,A4520110508,AQ Gen X,Premium Misty Green,327.093,8831.51
10,A4520110508,AQ Gen X,Premium Misty Green,327.093,4252.21
12,A4520110508,AQ Gen X,Premium Misty Green,327.093,9812.79
1,A4620110601,AQ Gen Y,Standard Grey,347.2474,10764.67
2,A4620110601,AQ Gen Y,Standard Grey,347.2474,7292.2
4,A4620110601,AQ Gen Y,Standard Grey,347.2474,8333.94
5,A4620110601,AQ Gen Y,Standard Grey,347.2474,3125.23
6,A4620110601,AQ Gen Y,Standard Grey,347.2474,2430.73
8,A4620110601,AQ Gen Y,Standard Grey,347.2474,10417.42
9,A4620110601,AQ Gen Y,Standard Grey,347.2474,6597.7
10,A4620110601,AQ Gen Y,Standard Grey,347.2474,8333.94
12,A4620110601,AQ Gen Y,Standard Grey,347.2474,12848.15
1,A4620110602,AQ Gen Y,Standard Blue,346.6886,3466.89
2,A4620110602,AQ Gen Y,Standard Blue,346.6886,10747.35
4,A4620110602,AQ Gen Y,Standard Blue,346.6886,10747.35
5,A4620110602,AQ Gen Y,Standard Blue,346.6886,2426.82
6,A4620110602,AQ Gen Y,Standard Blue,346.6886,12827.48
8,A4620110602,AQ Gen Y,Standard Blue,346.6886,3466.89
9,A4620110602,AQ Gen Y,Standard Blue,346.6886,10400.66
10,A4620110602,AQ Gen Y,Standard Blue,346.6886,9360.59
12,A4620110602,AQ Gen Y,Standard Blue,346.6886,7973.84
1,A4620110603,AQ Gen Y,Standard Red,366.0459,2928.37
2,A4620110603,AQ Gen Y,Standard Red,366.0459,5124.64
4,A4620110603,AQ Gen Y,Standard Red,366.0459,13543.7
5,A4620110603,AQ Gen Y,Standard Red,366.0459,12445.56
6,A4620110603,AQ Gen Y,Standard Red,366.0459,11713.47
8,A4620110603,AQ Gen Y,Standard Red,366.0459,7686.96
9,A4620110603,AQ Gen Y,Standard Red,366.0459,2928.37
10,A4620110603,AQ Gen Y,Standard Red,366.0459,8785.1
12,A4620110603,AQ Gen Y,Standard Red,366.0459,11347.42
1,A4620110604,AQ Gen Y,Plus Grey,353.0982,3884.08
2,A4620110604,AQ Gen Y,Plus Grey,353.0982,13064.63
4,A4620110604,AQ Gen Y,Plus Grey,353.0982,19773.5
5,A4620110604,AQ Gen Y,Plus Grey,353.0982,13064.63
6,A4620110604,AQ Gen Y,Plus Grey,353.0982,13417.73
8,A4620110604,AQ Gen Y,Plus Grey,353.0982,3884.08
9,A4620110604,AQ Gen Y,Plus Grey,353.0982,6002.67
10,A4620110604,AQ Gen Y,Plus Grey,353.0982,8827.46
12,A4620110604,AQ Gen Y,Plus Grey,353.0982,4943.37
1,A4620110605,AQ Gen Y,Plus Blue,349.2525,5588.04
2,A4620110605,AQ Gen Y,Plus Blue,349.2525,4889.54
4,A4620110605,AQ Gen Y,Plus Blue,349.2525,5588.04
5,A4620110605,AQ Gen Y,Plus Blue,349.2525,5588.04
6,A4620110605,AQ Gen Y,Plus Blue,349.2525,2444.77
8,A4620110605,AQ Gen Y,Plus Blue,349.2525,9080.57
9,A4620110605,AQ Gen Y,Plus Blue,349.2525,11176.08
10,A4620110605,AQ Gen Y,Plus Blue,349.2525,6985.05
12,A4620110605,AQ Gen Y,Plus Blue,349.2525,4540.28
1,A4620110606,AQ Gen Y,Plus Red,348.5375,11501.74
2,A4620110606,AQ Gen Y,Plus Red,348.5375,12198.81
4,A4620110606,AQ Gen Y,Plus Red,348.5375,19518.1
5,A4620110606,AQ Gen Y,Plus Red,348.5375,5925.14
6,A4620110606,AQ Gen Y,Plus Red,348.5375,5228.06
8,A4620110606,AQ Gen Y,Plus Red,348.5375,12547.35
9,A4620110606,AQ Gen Y,Plus Red,348.5375,5228.06
10,A4620110606,AQ Gen Y,Plus Red,348.5375,2788.3
12,A4620110606,AQ Gen Y,Plus Red,348.5375,12198.81
1,A4620110607,AQ Gen Y,Premium Black,347.803,6956.06
2,A4620110607,AQ Gen Y,Premium Black,347.803,10781.89
4,A4620110607,AQ Gen Y,Premium Black,347.803,20172.57
5,A4620110607,AQ Gen Y,Premium Black,347.803,2782.42
6,A4620110607,AQ Gen Y,Premium Black,347.803,7999.47
8,A4620110607,AQ Gen Y,Premium Black,347.803,10434.09
9,A4620110607,AQ Gen Y,Premium Black,347.803,11129.7
10,A4620110607,AQ Gen Y,Premium Black,347.803,4521.44
12,A4620110607,AQ Gen Y,Premium Black,347.803,11129.7
1,A4620110608,AQ Gen Y,Premium Misty Green,363.063,9802.7
2,A4620110608,AQ Gen Y,Premium Misty Green,363.063,3993.69
4,A4620110608,AQ Gen Y,Premium Misty Green,363.063,14522.52
5,A4620110608,AQ Gen Y,Premium Misty Green,363.063,7987.39
